210,242,80,100.0
Z197,28
G1816,Z96,Z6,10.0,Z24,Z184
G1944,Z197,Z70,10.0,Z191
G1048,Z96,Z6,10.0,Z151
G1946,Z197,Z70,10.0,Z193,Z80
G1254,Z96,Z6,10.0,null
G1947,Z197,Z70,10.0,Z123
G1332,Z96,Z6,10.0,null
G1949,Z197,Z70,10.0,Z191,Z42
G1243,Z96,Z6,10.0,null
G1425,Z96,Z6,10.0,Z151,Z159,Z206
G749,Z39,Z68,10.0,null
G1957,Z197,Z70,10.0,Z106,Z123
G1958,Z197,Z70,10.0,Z193,Z106,Z203
G1959,Z197,Z70,10.0,Z106,Z123
G448,Z189,Z24,10.0,null
G1960,Z197,Z70,10.0,Z191
G491,Z189,Z24,10.0,null
G1961,Z115,Z11,10.0,null
G1963,Z115,Z11,10.0,null
G2467,Z189,Z24,10.0,null
G1790,Z189,Z24,10.0,null
G1964,Z115,Z11,10.0,null
G1966,Z115,Z11,10.0,null
G2520,Z46,Z6,10.0,Z20,Z207
G515,Z46,Z6,10.0,Z68,Z57,Z128
G1968,Z29,Z142,10.0,Z18,Z128
G1969,Z41,Z70,1.25,null
G2895,Z46,Z6,1.25,null
G2620,Z46,Z6,1.25,Z8
G2644,Z46,Z6,1.25,Z8
G1622,Z46,Z6,10.0,null
G1976,Z45,Z70,1.25,Z197,Z22,Z203
G1978,Z45,Z70,1.25,Z105,Z123
G1980,Z45,Z70,1.25,Z104,Z63,Z193
G1981,Z45,Z70,10.0,null
G2227,Z46,Z6,10.0,Z128,Z129
G1982,Z146,Z20,1.25,null
G2739,Z46,Z6,1.25,Z128
G1984,Z208,Z199,10.0,null
G2762,Z46,Z6,1.25,Z8,Z162,Z142
G1985,Z208,Z199,10.0,null
G2603,Z46,Z6,1.25,null
G1986,Z208,Z199,10.0,null
G2658,Z46,Z6,1.25,Z68,Z207,Z128
G1988,Z208,Z199,10.0,null
G2773,Z46,Z6,1.25,Z141,Z40
G1822,Z46,Z6,1.25,Z57
G1989,Z18,Z197,10.0,null
G2591,Z46,Z6,1.25,Z35,Z54
G142,Z46,Z6,1.25,Z121,Z142
G2403,Z46,Z6,1.25,null
G1554,Z46,Z6,1.25,Z35,Z207
G763,Z46,Z6,1.25,null
G2102,Z46,Z6,1.25,Z207
G1655,Z46,Z6,1.25,Z68,Z54,Z128
G2125,Z146,Z46,1.25,null
G420,Z143,Z122,100.0,null
G71,Z135,Z93,10.0,null
G2389,Z135,Z93,10.0,null
G1880,Z135,Z93,10.0,null
G2427,Z135,Z93,10.0,null
G2786,Z196,Z70,10.0,Z67,Z182
G2315,Z196,Z70,10.0,null
G152,Z196,Z70,10.0,Z67,Z27,Z22
G885,Z196,Z70,10.0,null
G934,Z196,Z70,2.5,Z124,Z199,Z97
G2606,Z196,Z70,10.0,Z150,Z67,Z33
G1489,Z196,Z70,10.0,Z69,Z191
G1407,Z196,Z70,10.0,null
G2158,Z186,Z23,10.0,Z128
G1954,Z186,Z23,10.0,Z142
G2508,Z39,Z73,10.0,null
G584,Z132,Z160,100.0,null
G433,Z186,Z23,10.0,null
G2409,Z168,Z143,100.0,null
G451,Z186,Z23,10.0,Z129
G2626,Z23,Z138,1.25,Z162,Z20
G129,Z107,Z205,10.0,null
G2431,Z186,Z23,10.0,null
G464,Z196,Z84,1.25,Z81
G1865,Z186,Z23,10.0,Z142
G737,Z196,Z84,1.25,Z81,Z124,Z208
G1998,Z186,Z23,10.0,Z142
G432,Z186,Z23,10.0,Z129
G1956,Z196,Z84,1.25,Z69,Z133
G708,Z186,Z23,10.0,null
G1917,Z196,Z84,1.25,Z133,Z81,Z74
G2118,Z186,Z23,10.0,Z142
G1145,Z196,Z84,1.25,Z133,Z67
G2019,Z186,Z23,10.0,Z142
G1049,Z186,Z23,10.0,Z129
G387,Z186,Z23,10.0,null
G1391,Z29,Z45,1.25,null
G399,Z29,Z45,10.0,Z165
G947,Z186,Z23,10.0,Z142
G1129,Z29,Z45,1.25,Z165
G2423,Z47,Z95,10.0,Z60
G1301,Z29,Z45,1.25,Z18
G1693,Z123,Z193,2.5,Z106
G431,Z29,Z45,1.25,Z3
G2022,Z46,Z141,1.25,null
G2231,Z123,Z193,2.5,null
G441,Z29,Z45,1.25,Z3
G2023,Z46,Z141,1.25,null
G2900,Z123,Z193,2.5,Z106
G285,Z152,Z132,100.0,null
G2025,Z46,Z141,1.25,null
G2794,Z123,Z193,2.5,null
G1971,Z29,Z45,1.25,Z3
G2026,Z46,Z141,1.25,null
G2803,Z123,Z193,2.5,Z106
G1459,Z78,Z18,10.0,Z97,Z104,Z55
G1657,Z123,Z193,2.5,Z106
G2028,Z162,Z6,1.25,Z129
G1258,Z78,Z18,10.0,Z104
G2029,Z23,Z128,10.0,null
G2564,Z123,Z193,2.5,null
G2030,Z72,Z89,10.0,null
G2031,Z164,Z6,10.0,null
G2032,Z164,Z6,10.0,Z79,Z60
G2034,Z164,Z6,10.0,Z110,Z159
G1383,Z196,Z84,10.0,Z150,Z74,Z182
G136,Z196,Z84,10.0,Z33,Z208
G135,Z123,Z193,2.5,Z106
G1500,Z196,Z84,10.0,Z150,Z199,Z208
G410,Z123,Z193,10.0,null
G1064,Z196,Z84,10.0,Z182
G1010,Z196,Z84,10.0,Z133,Z124,Z208
G1168,Z68,Z73,1.25,null
G1196,Z73,Z141,10.0,null
G1823,Z68,Z73,1.25,null
G325,Z73,Z141,10.0,null
G982,Z68,Z73,1.25,null
G2046,Z164,Z6,10.0,Z72,Z89
G677,Z73,Z141,1.25,null
G1385,Z68,Z73,1.25,null
G2047,Z164,Z6,10.0,Z85,Z135,Z24
G1807,Z73,Z141,10.0,null
G2048,Z46,Z196,1.25,null
G2905,Z68,Z73,10.0,null
G2049,Z23,Z207,10.0,null
G2765,Z68,Z73,10.0,null
G349,Z68,Z73,10.0,null
G503,Z73,Z141,1.25,null
G2050,Z159,Z118,100.0,null
G1283,Z6,Z30,1.25,Z193
G2051,Z46,Z35,10.0,null
G2053,Z164,Z79,10.0,null
G2055,Z164,Z79,10.0,null
G2057,Z164,Z79,10.0,null
G2058,Z164,Z79,10.0,null
G536,Z196,Z84,1.25,null
G314,Z196,Z84,1.25,null
G2178,Z196,Z84,1.25,Z182
G1975,Z196,Z84,1.25,Z208
G2064,Z164,Z79,10.0,null
G2849,Z196,Z84,10.0,Z81
G493,Z196,Z84,1.25,null
G2066,Z164,Z79,10.0,null
G844,Z196,Z84,10.0,Z208
G2067,Z164,Z79,10.0,null
G303,Z196,Z84,1.25,Z133,Z199,Z208
G2068,Z135,Z144,10.0,Z189,Z201
G1013,Z196,Z84,10.0,Z67,Z199
G2070,Z98,Z85,10.0,null
G390,Z196,Z84,10.0,Z67,Z33
G2071,Z57,Z162,1.25,null
G2072,Z57,Z162,1.25,null
G2073,Z23,Z70,10.0,null
G2074,Z23,Z70,10.0,Z42
G2075,Z23,Z70,10.0,Z188
G2406,Z208,Z199,10.0,null
G240,Z45,Z70,10.0,Z97,Z123
G2286,Z146,Z20,1.25,null
G1194,Z45,Z70,1.25,Z106
G1965,Z45,Z70,1.25,Z105,Z91,Z191
G2004,Z41,Z70,1.25,Z183,Z190
G331,Z45,Z70,1.25,Z53,Z123,Z80
G2079,Z18,Z196,10.0,null
G1291,Z115,Z11,10.0,null
G2081,Z160,Z35,10.0,null
G1362,Z29,Z142,10.0,Z165
G2082,Z160,Z35,1.25,null
G2083,Z164,Z84,10.0,Z131
G1260,Z115,Z11,10.0,null
G2084,Z164,Z84,10.0,Z131
G2086,Z164,Z84,10.0,Z131
G2087,Z164,Z84,10.0,Z131
G2089,Z164,Z84,10.0,Z131
G2091,Z164,Z84,10.0,Z131
G2092,Z164,Z84,10.0,Z131
G1797,Z73,Z141,1.25,null
G1915,Z73,Z141,1.25,null
G306,Z73,Z141,1.25,null
G2441,Z73,Z141,1.25,null
G2099,Z164,Z84,10.0,Z131
G2201,Z18,Z197,100.0,Z175,Z63
G585,Z18,Z197,100.0,Z55,Z111,Z105
G2101,Z164,Z84,10.0,Z131
G779,Z208,Z199,10.0,null
G2104,Z164,Z84,10.0,null
G1235,Z18,Z197,10.0,null
G2106,Z164,Z84,10.0,Z131
G1765,Z208,Z199,10.0,null
G2107,Z164,Z84,10.0,Z131
G1906,Z208,Z199,10.0,null
G2108,Z164,Z84,10.0,Z131
G2109,Z164,Z84,10.0,null
G2112,Z164,Z84,10.0,Z131
G2114,Z164,Z84,10.0,Z131
G2115,Z164,Z84,10.0,null
G801,Z197,Z70,1.25,Z191,Z80,Z203
G297,Z197,Z70,10.0,Z123,Z191
G258,Z197,Z70,1.25,Z123
G809,Z197,Z70,10.0,Z106,Z191,Z42
G172,Z197,Z70,10.0,Z42
G1259,Z197,Z70,1.25,Z191,Z42,Z80
G1501,Z197,Z70,1.25,null
G2128,Z46,Z138,10.0,Z73
G1020,Z197,Z70,1.25,Z42
G2129,Z46,Z138,10.0,null
G1321,Z197,Z70,1.25,Z42,Z203
G2130,Z46,Z138,1.25,Z141,Z73
G2131,Z46,Z138,1.25,Z141,Z73,Z40
G1885,Z197,Z70,1.25,null
G2132,Z178,Z46,10.0,null
G2133,Z178,Z46,10.0,null
G2134,Z178,Z46,10.0,null
G2135,Z178,Z46,10.0,null
G2136,Z178,Z46,10.0,null
G2137,Z178,Z46,10.0,null
G353,Z115,Z11,10.0,null
G1176,Z115,Z11,10.0,null
G1006,Z197,Z70,10.0,Z123,Z42,Z22
G1378,Z197,Z70,10.0,Z123,Z42,Z203
G361,Z197,Z70,10.0,null
G2145,Z178,Z46,10.0,null
G440,Z197,Z70,10.0,Z193,Z123,Z80
G2146,Z178,Z46,10.0,null
G1730,Z197,Z70,10.0,Z123,Z22
G2147,Z178,Z46,10.0,null
G1098,Z197,Z70,10.0,null
G2148,Z178,Z46,10.0,null
G1478,Z197,Z70,10.0,Z123,Z22
G2150,Z178,Z46,100.0,null
G1389,Z197,Z70,10.0,Z191
G2151,Z178,Z46,10.0,null
G2153,Z178,Z46,10.0,null
G2154,Z178,Z46,10.0,null
G2155,Z178,Z46,1.25,null
G2157,Z178,Z46,1.25,null
G2326,Z197,Z70,1.25,Z193,Z191,Z42
G1820,Z197,Z70,1.25,Z191,Z42,Z80
G1184,Z197,Z70,1.25,Z106
G1907,Z164,Z84,10.0,Z131
G1979,Z197,Z70,10.0,Z123,Z42,Z22
G1839,Z197,Z70,10.0,null
G36,Z164,Z84,10.0,Z131
G1139,Z70,Z197,1.25,Z80
G525,Z197,Z70,10.0,Z42,Z203
G2164,Z178,Z46,1.25,null
G2288,Z164,Z84,10.0,Z131
G392,Z160,Z35,10.0,null
G2167,Z178,Z46,1.25,null
G2582,Z70,Z197,100.0,Z42,Z123
G1298,Z160,Z35,1.25,null
G1569,Z70,Z197,1.25,Z22
G2168,Z178,Z46,1.25,null
G2169,Z178,Z46,1.25,null
G2992,Z23,Z70,10.0,Z99
G709,Z18,Z196,10.0,null
G1883,Z70,Z197,10.0,Z42,Z123,Z193
G2170,Z178,Z46,1.25,null
G2171,Z178,Z46,1.25,null
G2715,Z23,Z70,10.0,Z91,Z123,Z80
G2172,Z178,Z46,1.25,null
G2847,Z23,Z70,10.0,Z106
G2173,Z178,Z46,1.25,null
G978,Z57,Z162,1.25,null
G2174,Z178,Z46,1.25,null
G2175,Z178,Z46,1.25,null
G2038,Z197,Z70,1.25,null
G457,Z197,Z70,1.25,Z106,Z80
G566,Z197,Z70,1.25,null
G2100,Z197,Z70,1.25,Z123,Z203
G944,Z197,Z70,1.25,Z193,Z106,Z203
G1074,Z164,Z84,10.0,Z131
G2181,Z178,Z46,1.25,null
G586,Z197,Z70,1.25,Z191,Z22
G1753,Z164,Z84,10.0,null
G2182,Z178,Z46,1.25,null
G705,Z164,Z84,10.0,null
G1670,Z197,Z70,10.0,Z80
G2183,Z178,Z46,1.25,null
G477,Z164,Z84,10.0,Z131
G1555,Z197,Z70,1.25,null
G2184,Z178,Z46,1.25,null
G977,Z197,Z70,1.25,null
G2013,Z164,Z84,10.0,Z131
G2185,Z18,Z197,100.0,Z78,Z175,Z63
G2186,Z178,Z46,10.0,null
G350,Z197,Z70,2.5,null
G1983,Z164,Z84,10.0,Z131
G2187,Z18,Z197,100.0,Z99,Z91
G2188,Z178,Z46,10.0,null
G2189,Z73,Z141,1.25,null
G2190,Z178,Z46,10.0,null
G2879,Z164,Z84,10.0,Z131
G2191,Z73,Z141,1.25,null
G2192,Z178,Z46,10.0,null
G2628,Z164,Z84,10.0,Z131
G2193,Z73,Z141,1.25,null
G2194,Z178,Z46,10.0,null
G2496,Z164,Z84,10.0,Z131
G2195,Z73,Z141,1.25,null
G2196,Z178,Z46,10.0,null
G2771,Z164,Z84,10.0,null
G2197,Z73,Z141,1.25,null
G2198,Z73,Z141,1.25,null
G2199,Z73,Z141,10.0,null
G2200,Z73,Z141,10.0,null
G1455,Z46,Z35,10.0,Z121
G2205,Z145,Z40,1.25,null
G641,Z23,Z207,10.0,null
G2206,Z145,Z40,1.25,null
G2039,Z159,Z118,100.0,null
G2207,Z145,Z40,1.25,null
G676,Z164,Z6,10.0,null
G2208,Z38,Z164,10.0,Z79
G2209,Z46,Z103,1.25,Z138
G2210,Z32,Z11,10.0,null
G2708,Z46,Z196,1.25,Z18,Z147
G1119,Z164,Z6,10.0,Z177
G2211,Z46,Z103,1.25,null
G2213,Z32,Z11,10.0,null
G509,Z164,Z6,10.0,Z72
G2214,Z46,Z103,1.25,Z40
G2215,Z32,Z11,10.0,null
G917,Z164,Z6,10.0,Z135
G2216,Z49,Z24,10.0,null
G2217,Z32,Z11,10.0,null
G1899,Z164,Z6,10.0,Z110,Z189
G2218,Z49,Z24,10.0,null
G2219,Z89,Z147,10.0,null
G2220,Z49,Z24,10.0,null
G2221,Z66,Z100,1.25,null
G1078,Z72,Z89,10.0,null
G2222,Z49,Z24,10.0,null
G2223,Z207,Z83,100.0,null
G2226,Z23,Z205,10.0,Z207,Z35
G2228,Z177,Z29,2.5,null
G2234,Z66,Z100,10.0,null
G2235,Z103,Z6,1.25,null
G1238,Z98,Z85,10.0,null
G2236,Z103,Z6,1.25,Z121,Z129
G1542,Z57,Z162,1.25,null
G2237,Z103,Z6,1.25,Z121
G372,Z164,Z79,10.0,null
G2238,Z103,Z6,1.25,Z121
G2239,Z177,Z29,2.5,null
G2241,Z103,Z6,1.25,Z57,Z162
G2242,Z177,Z29,2.5,null
G2990,Z135,Z144,10.0,Z49,Z151,Z201
G1771,Z164,Z79,10.0,null
G2243,Z103,Z6,1.25,Z205,Z128
G2244,Z177,Z29,2.5,null
G1156,Z164,Z79,10.0,null
G2245,Z103,Z6,1.25,Z121,Z207
G2246,Z177,Z29,2.5,null
G1330,Z164,Z79,10.0,null
G2247,Z103,Z6,1.25,null
G2248,Z177,Z29,2.5,null
G344,Z164,Z79,10.0,null
G2249,Z103,Z6,10.0,Z162,Z207,Z23
G2251,Z177,Z29,2.5,null
G1477,Z164,Z79,10.0,null
G2252,Z177,Z29,2.5,null
G1210,Z164,Z79,10.0,null
G2253,Z177,Z29,10.0,null
G2254,Z46,Z45,1.25,Z73,Z68,Z138
G2256,Z154,Z144,10.0,Z44
G424,Z46,Z141,10.0,null
G2263,Z29,Z197,10.0,null
G328,Z121,Z205,10.0,null
G2264,Z29,Z197,1.25,null
G2265,Z29,Z197,10.0,Z109,Z52,Z91
G2501,Z46,Z141,10.0,null
G607,Z45,Z6,2.5,Z188,Z128,Z142
G2266,Z29,Z197,2.5,Z63
G143,Z109,Z197,10.0,null
G2268,Z161,Z138,1.25,null
G2269,Z8,Z20,10.0,null
G2270,Z0,Z16,10.0,null
G2271,Z161,Z138,1.25,null
G2555,Z45,Z6,2.5,Z23,Z128,Z129
G1744,Z45,Z6,2.5,Z23,Z128,Z129
G2272,Z18,Z99,10.0,Z55,Z104
G2274,Z161,Z138,10.0,null
G2275,Z18,Z99,10.0,Z104
G2276,Z59,Z70,10.0,Z190
G2607,Z45,Z6,2.5,Z188
G379,Z45,Z6,2.5,Z23
G2277,Z18,Z99,10.0,Z104,Z111
G2278,Z84,Z150,1.25,Z67
G2280,Z84,Z150,1.25,null
G2281,Z186,Z29,10.0,Z151,Z156,Z135
G2282,Z186,Z29,10.0,null
G2655,Z45,Z6,2.5,null
G2283,Z186,Z29,100.0,Z151,Z184
G2285,Z186,Z29,100.0,null
G2287,Z0,Z148,10.0,null
G2294,Z84,Z150,1.25,null
G2295,Z84,Z150,1.25,Z199
G2258,Z162,Z6,1.25,null
G2296,Z4,Z197,10.0,Z181
G2298,Z6,Z70,10.0,null
G2843,Z23,Z128,10.0,null
G703,Z46,Z141,1.25,null
G2300,Z6,Z70,10.0,Z53,Z63,Z91
G2301,Z0,Z148,1.25,null
G2105,Z46,Z141,1.25,null
G2302,Z6,Z70,10.0,Z106
G2303,Z23,Z18,10.0,Z188
G1001,Z46,Z141,1.25,null
G2304,Z6,Z70,10.0,Z104
G2305,Z33,Z182,100.0,null
G434,Z46,Z141,1.25,null
G2306,Z6,Z70,10.0,Z188,Z123
G2307,Z197,Z30,1.25,Z191,Z42,Z70
G1172,Z46,Z141,1.25,null
G2308,Z6,Z70,10.0,null
G2309,Z197,Z30,1.25,Z123,Z203,Z70
G1831,Z46,Z141,1.25,null
G2310,Z6,Z70,10.0,Z106
G2311,Z197,Z30,1.25,Z123,Z80,Z203
G2312,Z197,Z30,10.0,Z106,Z42,Z70
G2470,Z46,Z141,10.0,null
G483,Z46,Z141,1.25,null
G2313,Z183,Z116,10.0,Z41
G2314,Z196,Z164,100.0,Z187,Z150
G2316,Z196,Z164,100.0,Z187,Z88,Z208
G548,Z6,Z144,10.0,Z154
G2324,Z6,Z70,10.0,Z129,Z155,Z91
G430,Z6,Z144,10.0,null
G2325,Z6,Z70,10.0,Z45,Z104
G1096,Z6,Z144,10.0,null
G2327,Z6,Z70,10.0,Z97,Z155,Z123
G2328,Z6,Z70,10.0,Z18,Z104
G2785,Z6,Z144,10.0,Z44
G2329,Z6,Z70,10.0,Z105
G2330,Z196,Z164,10.0,Z150,Z199
G2331,Z46,Z6,1.25,Z68,Z40,Z142
G2747,Z6,Z144,10.0,null
G1646,Z6,Z144,10.0,Z154
G2333,Z6,Z70,10.0,Z197,Z106,Z22
G2334,Z196,Z164,10.0,null
G2335,Z46,Z6,1.25,Z138,Z35,Z23
G2336,Z6,Z70,10.0,Z197,Z123
G2338,Z196,Z164,10.0,null
G2339,Z46,Z6,1.25,Z121,Z162,Z128
G2964,Z6,Z144,10.0,Z44
G1624,Z6,Z144,10.0,Z44
G2340,Z6,Z70,10.0,Z99,Z203
G2341,Z196,Z164,10.0,null
G2342,Z46,Z6,1.25,Z73,Z35,Z162
G2343,Z6,Z70,10.0,Z78,Z80
G2344,Z103,Z205,10.0,Z107
G2345,Z46,Z6,1.25,Z121,Z23
G2516,Z6,Z144,10.0,null
G2346,Z6,Z70,1.25,null
G2347,Z103,Z205,10.0,null
G2348,Z46,Z6,1.25,null
G990,Z6,Z144,10.0,null
G2350,Z103,Z205,10.0,Z107
G2351,Z46,Z6,1.25,Z121,Z35,Z207
G2352,Z103,Z205,1.25,null
G2353,Z46,Z6,1.25,null
G2354,Z46,Z6,1.25,null
G2355,Z114,Z140,10.0,null
G2356,Z46,Z6,1.25,Z73,Z35,Z129
G2357,Z74,Z84,2.5,Z33,Z199,Z208
G2365,Z6,Z70,10.0,null
G2366,Z6,Z70,10.0,null
G2368,Z6,Z70,10.0,Z111
G2872,Z45,Z6,2.5,Z188,Z128,Z129
G2370,Z6,Z70,2.5,Z99,Z155,Z105
G2995,Z45,Z6,2.5,Z23,Z142,Z129
G1234,Z45,Z6,1.25,Z128,Z142,Z129
G2371,Z6,Z70,2.5,Z129,Z97
G2372,Z46,Z6,1.25,Z54,Z162,Z142
G1429,Z45,Z6,1.25,Z23,Z128,Z142
G2373,Z6,Z70,2.5,null
G2374,Z46,Z6,1.25,Z73,Z40
G2008,Z14,Z30,1.25,Z20
G2375,Z70,Z6,1.25,Z175
G2376,Z46,Z6,1.25,Z57,Z128
G1288,Z45,Z6,1.25,Z23,Z129
G2378,Z6,Z70,100.0,Z129,Z99
G2379,Z46,Z6,10.0,Z121
G28,Z6,Z70,100.0,null
G2017,Z6,Z144,10.0,Z44
G2380,Z46,Z6,10.0,Z121
G460,Z6,Z144,10.0,Z154
G2381,Z46,Z6,1.25,Z68,Z207
G2382,Z70,Z6,100.0,null
G687,Z6,Z144,10.0,Z44
G2383,Z46,Z6,1.25,null
G2139,Z6,Z144,10.0,null
G2384,Z46,Z6,1.25,Z54,Z142
G2385,Z46,Z6,10.0,Z8,Z162
G2386,Z46,Z6,10.0,Z138,Z54,Z142
G1993,Z103,Z70,1.25,Z57,Z63,Z106
G437,Z103,Z70,1.25,null
G2011,Z103,Z70,1.25,null
G109,Z136,Z84,10.0,null
G27,Z82,Z6,10.0,null
G2392,Z189,Z24,10.0,null
G2393,Z189,Z24,10.0,null
G2819,Z136,Z84,10.0,null
G2394,Z189,Z24,10.0,null
G2421,Z136,Z84,10.0,null
G2289,Z136,Z84,10.0,null
G2396,Z189,Z24,10.0,null
G2397,Z39,Z68,10.0,null
G2792,Z136,Z84,10.0,null
G2398,Z96,Z6,10.0,null
G264,Z136,Z84,10.0,null
G2399,Z96,Z6,10.0,Z184,Z151,Z159
G2400,Z96,Z6,10.0,Z156
G2401,Z96,Z6,10.0,Z135,Z24,Z156
G2402,Z96,Z6,10.0,Z156
G2770,Z172,Z148,10.0,null
G1160,Z172,Z148,1.25,null
G2007,Z18,Z111,10.0,Z55
G2410,Z96,Z6,10.0,Z135,Z154
G2411,Z180,Z147,100.0,null
G2513,Z18,Z111,10.0,null
G992,Z46,Z30,1.25,null
G2412,Z23,Z8,10.0,null
G1972,Z18,Z111,10.0,Z55
G2413,Z183,Z70,1.25,null
G598,Z46,Z30,10.0,Z141,Z78
G2414,Z183,Z70,1.25,Z148,Z172
G139,Z46,Z30,1.25,Z155
G2415,Z183,Z70,1.25,Z190
G2416,Z5,Z68,10.0,null
G2589,Z103,Z70,1.25,null
G238,Z194,Z53,10.0,null
G2418,Z5,Z68,10.0,null
G2419,Z5,Z68,10.0,null
G2420,Z5,Z68,1.25,null
G2428,Z96,Z18,10.0,Z134
G2430,Z96,Z18,10.0,Z171
G2433,Z96,Z18,10.0,Z171
G2434,Z96,Z18,10.0,null
G2435,Z96,Z18,10.0,Z171
G2436,Z23,Z162,10.0,Z207
G2437,Z23,Z162,10.0,Z207
G2438,Z12,Z183,1.25,null
G2439,Z12,Z183,10.0,null
G2440,Z167,Z157,10.0,null
G2450,Z18,Z45,1.25,null
G2452,Z18,Z45,1.25,null
G2453,Z18,Z45,1.25,null
G2454,Z18,Z45,1.25,null
G2455,Z18,Z45,1.25,null
G2456,Z18,Z45,1.25,null
G2457,Z18,Z45,1.25,null
G2458,Z18,Z45,1.25,null
G2459,Z18,Z45,1.25,null
G2460,Z18,Z45,1.25,null
G2469,Z18,Z45,1.25,null
G2471,Z18,Z45,1.25,null
G2472,Z18,Z45,1.25,null
G2473,Z18,Z45,1.25,null
G2476,Z18,Z45,1.25,null
G2477,Z18,Z45,1.25,null
G2478,Z18,Z45,10.0,null
G2480,Z18,Z45,10.0,null
G2481,Z18,Z45,10.0,null
G2484,Z146,Z35,1.25,Z121
G2489,Z47,Z65,10.0,null
G2490,Z47,Z65,10.0,null
G2491,Z47,Z65,10.0,null
G2492,Z23,Z103,1.25,null
G2493,Z23,Z103,10.0,Z207,Z107
G2494,Z123,Z22,10.0,Z42
G2497,Z68,Z40,1.25,null
G2498,Z68,Z40,1.25,null
G2502,Z68,Z40,1.25,null
G2503,Z68,Z40,1.25,null
G2510,Z68,Z40,10.0,null
G2512,Z67,Z182,100.0,null
G2514,Z183,Z22,1.25,Z12,Z0,Z148
G2517,Z186,Z150,100.0,Z6,Z96,Z110
G2518,Z75,Z46,10.0,null
G2519,Z75,Z46,10.0,Z14,Z9,Z86
G2521,Z75,Z46,10.0,Z62,Z153
G2522,Z75,Z46,10.0,null
G2524,Z186,Z70,10.0,Z23,Z175,Z191
G2525,Z186,Z70,10.0,Z104,Z53,Z91
G2530,Z146,Z6,1.25,Z54,Z162,Z207
G2531,Z146,Z6,1.25,Z20,Z207,Z142
G2532,Z41,Z66,10.0,null
G2534,Z41,Z66,1.25,null
G2535,Z56,Z130,100.0,null
G2536,Z13,Z90,100.0,null
G2537,Z23,Z45,10.0,Z188
G2538,Z23,Z45,2.5,Z188
G2539,Z186,Z70,10.0,Z142,Z106
G2540,Z23,Z45,2.5,Z188
G2541,Z70,Z186,100.0,Z193
G2542,Z23,Z45,2.5,null
G2543,Z70,Z186,100.0,Z22
G2544,Z186,Z70,1.25,null
G2546,Z186,Z70,1.25,Z175
G2547,Z186,Z70,1.25,Z142,Z191
G2548,Z186,Z70,1.25,Z23,Z106
G2549,Z116,Z148,1.25,Z59
G2550,Z186,Z196,10.0,null
G2551,Z186,Z196,10.0,Z27,Z72
G2553,Z23,Z45,2.5,null
G2554,Z23,Z45,2.5,null
G2556,Z23,Z45,2.5,Z188
G2557,Z23,Z45,2.5,null
G2558,Z23,Z45,10.0,Z188
G2559,Z23,Z45,10.0,null
G2560,Z23,Z45,10.0,Z188
G2561,Z23,Z45,10.0,null
G2562,Z38,Z79,10.0,null
G2563,Z38,Z79,10.0,null
G2569,Z38,Z79,10.0,null
G2570,Z21,Z92,100.0,null
G2571,Z46,Z161,10.0,Z40
G2573,Z46,Z161,1.25,null
G2574,Z46,Z161,1.25,null
G2575,Z46,Z40,10.0,null
G2577,Z46,Z40,10.0,Z141
G2578,Z46,Z40,10.0,Z73
G2580,Z46,Z40,10.0,Z68
G2581,Z46,Z40,10.0,Z68
G2592,Z46,Z40,10.0,Z73
G2593,Z46,Z40,1.25,Z141
G2594,Z46,Z40,1.25,null
G2595,Z46,Z40,1.25,Z141
G2596,Z172,Z70,10.0,Z127
G2598,Z172,Z70,10.0,Z190
G2599,Z172,Z70,1.25,null
G2600,Z8,Z192,100.0,null
G2601,Z144,Z70,10.0,Z63
G2602,Z196,Z150,1.25,Z69,Z187,Z88
G2608,Z129,Z6,2.5,null
G2609,Z129,Z6,2.5,null
G2611,Z129,Z6,2.5,null
G2612,Z129,Z6,2.5,null
G2613,Z129,Z6,2.5,null
G2614,Z129,Z6,2.5,null
G2615,Z129,Z6,2.5,null
G2616,Z129,Z6,2.5,null
G2617,Z48,Z200,100.0,null
G2618,Z32,Z34,10.0,null
G2627,Z32,Z34,10.0,null
G2629,Z32,Z34,10.0,null
G2631,Z32,Z34,10.0,null
G2632,Z29,Z30,10.0,Z104,Z78,Z63
G2633,Z58,Z208,10.0,null
G2634,Z29,Z30,1.25,null
G2635,Z59,Z12,10.0,null
G2636,Z59,Z12,1.25,null
G2637,Z196,Z144,10.0,Z79,Z98,Z135
G2638,Z197,Z116,10.0,Z64
G2639,Z196,Z144,10.0,null
G2640,Z197,Z116,10.0,null
G2642,Z173,Z166,10.0,null
G2643,Z197,Z116,10.0,Z181,Z4
G2645,Z41,Z116,10.0,null
G2647,Z197,Z116,10.0,Z51,Z4
G2648,Z41,Z116,1.25,null
G2650,Z121,Z20,10.0,null
G2651,Z19,Z197,10.0,null
G2652,Z146,Z8,10.0,Z20
G2659,Z197,Z193,2.5,null
G2660,Z197,Z193,2.5,null
G2661,Z197,Z193,2.5,null
G2662,Z197,Z193,2.5,null
G2663,Z146,Z8,1.25,Z20
G2664,Z197,Z193,2.5,null
G2665,Z129,Z142,2.5,null
G2666,Z197,Z193,2.5,null
G2667,Z129,Z142,2.5,null
G2668,Z197,Z193,2.5,null
G2669,Z129,Z142,2.5,null
G2670,Z197,Z193,2.5,null
G2671,Z129,Z142,2.5,null
