210,242,80,100.0
Z197,25
G2119,Z23,Z45,2.5,null
G2120,Z23,Z45,2.5,Z188
G2121,Z23,Z45,10.0,null
G2122,Z23,Z45,10.0,null
G2123,Z23,Z45,10.0,Z188
G2124,Z23,Z45,10.0,null
G2125,Z38,Z79,10.0,null
G2126,Z38,Z79,10.0,null
G2132,Z38,Z79,10.0,null
G2133,Z21,Z92,100.0,null
G2134,Z46,Z161,10.0,null
G2136,Z46,Z161,1.25,null
G2137,Z46,Z161,1.25,Z141
G2138,Z46,Z40,10.0,null
G2140,Z46,Z40,10.0,null
G2141,Z46,Z40,10.0,null
G2143,Z46,Z40,10.0,null
G2144,Z46,Z40,10.0,null
G2156,Z46,Z40,10.0,null
G2157,Z46,Z40,1.25,null
G2158,Z46,Z40,1.25,null
G2159,Z46,Z40,1.25,null
G2160,Z172,Z70,10.0,null
G2162,Z172,Z70,10.0,null
G2163,Z172,Z70,1.25,null
G2164,Z8,Z192,100.0,null
G2165,Z144,Z70,10.0,null
G2166,Z196,Z150,1.25,null
G2172,Z129,Z6,2.5,null
G2173,Z129,Z6,2.5,null
G2175,Z129,Z6,2.5,null
G2176,Z129,Z6,2.5,null
G2177,Z129,Z6,2.5,null
G2178,Z129,Z6,2.5,null
G2179,Z129,Z6,2.5,null
G2180,Z129,Z6,2.5,null
G2181,Z48,Z200,100.0,null
G2182,Z32,Z34,10.0,null
G2191,Z32,Z34,10.0,null
G2193,Z32,Z34,10.0,null
G2195,Z32,Z34,10.0,null
G2196,Z29,Z30,10.0,null
G2197,Z58,Z208,10.0,null
G2198,Z29,Z30,1.25,null
G2199,Z59,Z12,10.0,null
G2200,Z59,Z12,1.25,null
G2201,Z196,Z144,10.0,null
G2202,Z197,Z116,10.0,null
G2203,Z196,Z144,10.0,null
G2204,Z197,Z116,10.0,null
G2206,Z173,Z166,10.0,null
G2207,Z197,Z116,10.0,null
G2209,Z41,Z116,10.0,null
G2211,Z197,Z116,10.0,Z51,Z4,Z26
G2212,Z41,Z116,1.25,null
G2214,Z121,Z20,10.0,null
G2215,Z19,Z197,10.0,null
G2216,Z146,Z8,10.0,null
G2223,Z197,Z193,2.5,null
G2224,Z197,Z193,2.5,null
G2225,Z197,Z193,2.5,null
G2226,Z197,Z193,2.5,null
G2227,Z146,Z8,1.25,null
G2228,Z197,Z193,2.5,null
G2229,Z129,Z142,2.5,null
G2230,Z197,Z193,2.5,null
G2231,Z129,Z142,2.5,null
G2232,Z197,Z193,2.5,null
G2233,Z129,Z142,2.5,null
G2234,Z197,Z193,2.5,null
G2235,Z129,Z142,2.5,null
G2236,Z197,Z193,10.0,null
G2237,Z129,Z142,2.5,null
G2238,Z104,Z18,10.0,null
G2239,Z129,Z142,2.5,null
G2240,Z129,Z142,2.5,null
G2241,Z129,Z142,2.5,null
G2242,Z136,Z131,10.0,null
G2246,Z104,Z18,10.0,null
G2247,Z104,Z18,10.0,null
G2248,Z170,Z148,1.25,null
G2249,Z154,Z6,10.0,null
G2250,Z195,Z79,10.0,null
G2251,Z154,Z6,10.0,null
G2252,Z195,Z79,100.0,null
G2253,Z154,Z6,10.0,null
G2254,Z61,Z209,10.0,null
G2255,Z6,Z116,10.0,null
G2256,Z151,Z144,10.0,null
G2257,Z6,Z116,10.0,null
G2259,Z151,Z144,10.0,null
G2261,Z39,Z102,10.0,null
G2262,Z151,Z144,10.0,null
G2264,Z199,Z33,100.0,null
G2265,Z39,Z102,10.0,null
G2266,Z39,Z102,10.0,null
G2268,Z39,Z102,10.0,null
G2269,Z112,Z185,100.0,null
G425,Z29,Z6,10.0,null
G1599,Z29,Z6,10.0,null
G2277,Z2,Z53,10.0,null
G1785,Z29,Z6,10.0,null
G2278,Z38,Z199,10.0,null
G463,Z29,Z6,10.0,Z177,Z96,Z184
G2280,Z38,Z199,10.0,null
G877,Z29,Z6,1.25,null
G2281,Z74,Z150,10.0,null
G2282,Z38,Z199,10.0,null
G1355,Z29,Z6,10.0,Z96,Z24
G2284,Z38,Z199,10.0,null
G2286,Z72,Z164,10.0,null
G1954,Z29,Z6,10.0,null
G2287,Z46,Z14,1.25,Z76
G2288,Z160,Z46,10.0,null
G1519,Z29,Z6,1.25,null
G2289,Z183,Z16,1.25,null
G2290,Z160,Z46,1.25,Z35,Z121,Z141
G2151,Z29,Z6,10.0,null
G2291,Z94,Z68,10.0,null
G2292,Z160,Z46,1.25,null
G1454,Z29,Z6,10.0,null
G2293,Z74,Z79,10.0,null
G2294,Z160,Z46,1.25,null
G2295,Z160,Z46,1.25,Z40
G2297,Z160,Z138,1.25,null
G2298,Z160,Z46,1.25,null
G2299,Z160,Z46,1.25,null
G2300,Z172,Z30,10.0,null
G1932,Z70,Z197,10.0,null
G2308,Z29,Z18,100.0,null
G2309,Z29,Z18,100.0,Z3
G532,Z70,Z197,10.0,Z203,Z106
G2310,Z29,Z18,1.25,Z3
G409,Z70,Z197,10.0,null
G2312,Z29,Z18,10.0,null
G2313,Z92,Z152,100.0,null
G1137,Z70,Z197,1.25,null
G2314,Z103,Z107,10.0,null
G2315,Z175,Z197,10.0,null
G1120,Z70,Z197,1.25,null
G2316,Z103,Z107,10.0,null
G2317,Z114,Z126,10.0,null
G2243,Z105,Z197,10.0,null
G2318,Z46,Z207,10.0,null
G2319,Z164,Z139,10.0,Z13
G2320,Z46,Z207,10.0,null
G2321,Z164,Z139,10.0,Z13
G2432,Z105,Z197,10.0,Z63
G2267,Z105,Z197,10.0,null
G2322,Z127,Z70,1.25,null
G2323,Z56,Z21,100.0,null
G2324,Z190,Z116,1.25,null
G2325,Z127,Z70,1.25,null
G2342,Z105,Z197,10.0,null
G129,Z127,Z70,1.25,null
G1499,Z105,Z197,10.0,null
G1742,Z127,Z70,1.25,null
G1330,Z127,Z70,1.25,null
G750,Z7,Z28,100.0,null
G1057,Z29,Z6,1.25,null
G1011,Z158,Z110,10.0,null
G1650,Z7,Z28,10.0,null
G1197,Z186,Z196,100.0,null
G1627,Z158,Z110,10.0,null
G897,Z158,Z110,10.0,null
G1112,Z186,Z196,100.0,null
G266,Z5,Z94,1.25,null
G1419,Z186,Z196,100.0,null
G845,Z5,Z94,1.25,null
G1360,Z186,Z196,10.0,null
G175,Z5,Z94,10.0,null
G1358,Z186,Z196,10.0,null
G400,Z5,Z94,10.0,null
G509,Z186,Z196,10.0,null
G511,Z116,Z148,1.25,null
G1431,Z186,Z70,1.25,null
G2343,Z186,Z70,1.25,null
G2423,Z186,Z70,1.25,null
G220,Z29,Z6,10.0,null
G2218,Z29,Z6,10.0,null
G2275,Z29,Z6,10.0,null
G2431,Z186,Z70,1.25,null
G562,Z29,Z6,1.25,null
G1686,Z70,Z186,100.0,null
G488,Z29,Z6,1.25,null
G747,Z70,Z186,100.0,null
G1070,Z29,Z6,1.25,null
G2260,Z186,Z70,10.0,null
G2128,Z29,Z6,2.5,null
G2263,Z186,Z70,10.0,null
G324,Z29,Z6,1.25,null
G2426,Z186,Z70,10.0,null
G876,Z29,Z6,1.25,null
G1570,Z75,Z46,10.0,Z77,Z15
G2220,Z75,Z46,10.0,null
G697,Z29,Z6,1.25,null
G2296,Z75,Z46,10.0,null
G2404,Z75,Z46,10.0,null
G75,Z175,Z197,10.0,null
G1921,Z114,Z126,10.0,null
G323,Z29,Z18,1.25,null
G609,Z29,Z18,10.0,null
G185,Z186,Z150,100.0,null
G1411,Z29,Z18,100.0,Z165
G1762,Z183,Z22,1.25,null
G1942,Z29,Z18,100.0,Z165
G1457,Z67,Z182,100.0,null
G1863,Z74,Z79,10.0,Z124
G143,Z160,Z138,1.25,null
G2049,Z68,Z40,10.0,null
G1027,Z68,Z40,1.25,null
G2273,Z183,Z16,1.25,null
G839,Z68,Z40,1.25,null
G1352,Z94,Z68,10.0,null
G1401,Z68,Z40,1.25,null
G772,Z68,Z40,1.25,null
G2037,Z123,Z22,10.0,Z42
G686,Z23,Z103,10.0,null
G2142,Z5,Z94,10.0,null
G916,Z164,Z150,10.0,null
G1343,Z111,Z157,10.0,null
G2422,Z23,Z103,1.25,null
G73,Z149,Z126,10.0,null
G2183,Z47,Z65,10.0,null
G985,Z164,Z150,10.0,null
G2150,Z47,Z65,10.0,null
G673,Z190,Z116,1.25,null
G1446,Z47,Z65,10.0,null
G1414,Z146,Z35,1.25,null
G2351,Z88,Z150,10.0,null
G2363,Z74,Z84,2.5,null
G1038,Z18,Z45,10.0,null
G1577,Z164,Z139,10.0,null
G2365,Z74,Z84,2.5,null
G1005,Z18,Z45,10.0,null
G1399,Z56,Z21,100.0,null
G2366,Z74,Z84,2.5,null
G983,Z18,Z45,10.0,null
G2368,Z6,Z197,1.25,null
G568,Z164,Z139,10.0,null
G1410,Z18,Z45,1.25,null
G2369,Z6,Z197,1.25,null
G2327,Z18,Z45,1.25,null
G2371,Z6,Z197,1.25,null
G2372,Z6,Z197,10.0,Z188,Z45
G2373,Z6,Z197,10.0,null
G2376,Z6,Z197,1.25,null
G2377,Z84,Z131,10.0,null
G2129,Z154,Z6,10.0,null
G880,Z154,Z6,10.0,null
G2359,Z170,Z148,1.25,null
G2340,Z154,Z6,10.0,null
G1782,Z104,Z18,10.0,null
G2470,Z18,Z45,1.25,null
G1186,Z18,Z45,1.25,null
G1679,Z104,Z18,10.0,null
G1121,Z18,Z45,1.25,null
G2464,Z197,Z193,10.0,null
G201,Z18,Z45,1.25,null
G365,Z104,Z18,10.0,Z55
G921,Z18,Z45,1.25,null
G2050,Z197,Z193,2.5,null
G2386,Z129,Z186,10.0,null
G1573,Z18,Z45,1.25,null
G1643,Z197,Z193,2.5,null
G2388,Z129,Z186,10.0,null
G1543,Z18,Z45,1.25,null
G2389,Z23,Z144,10.0,Z156,Z151,Z201
G348,Z18,Z45,1.25,null
G2390,Z23,Z144,10.0,null
G617,Z18,Z45,1.25,null
G2391,Z29,Z70,1.25,null
G1665,Z18,Z45,1.25,null
G2392,Z29,Z70,1.25,null
G2394,Z29,Z70,1.25,null
G2395,Z29,Z70,1.25,null
G2396,Z29,Z70,10.0,null
G2398,Z29,Z70,10.0,null
G1845,Z46,Z14,1.25,Z179,Z163
G1556,Z38,Z199,10.0,null
G574,Z38,Z199,10.0,null
G372,Z38,Z199,10.0,null
G1633,Z38,Z199,10.0,null
G369,Z199,Z33,100.0,null
G2062,Z2,Z53,10.0,null
G2409,Z169,Z1,100.0,null
G1179,Z151,Z144,10.0,null
G2410,Z162,Z207,10.0,null
G1077,Z151,Z144,10.0,null
G2411,Z49,Z135,10.0,null
G2412,Z49,Z135,10.0,null
G1140,Z151,Z144,10.0,null
G2413,Z49,Z135,10.0,null
G2416,Z49,Z135,10.0,null
G2417,Z170,Z70,1.25,null
G2419,Z61,Z117,10.0,null
G2420,Z18,Z30,10.0,Z22
G2421,Z18,Z30,10.0,null
G1614,Z29,Z30,1.25,null
G344,Z196,Z144,10.0,Z158,Z93,Z151
G823,Z32,Z34,10.0,null
G503,Z29,Z30,10.0,null
G604,Z18,Z30,1.25,Z155,Z42,Z80
G726,Z32,Z34,10.0,null
G145,Z32,Z34,10.0,null
G1934,Z45,Z134,10.0,null
G508,Z48,Z200,100.0,null
G753,Z18,Z30,1.25,null
G94,Z18,Z30,1.25,null
G1229,Z32,Z34,10.0,null
G649,Z129,Z6,2.5,null
G1720,Z18,Z30,10.0,null
G2433,Z18,Z30,10.0,null
G603,Z18,Z30,10.0,null
G1313,Z129,Z6,2.5,null
G2434,Z18,Z30,10.0,null
G1020,Z18,Z30,10.0,null
G2436,Z18,Z30,1.25,null
G1060,Z18,Z30,10.0,null
G2437,Z18,Z30,1.25,null
G2025,Z170,Z70,1.25,null
G2439,Z18,Z30,1.25,null
G2348,Z61,Z117,10.0,null
G2442,Z45,Z134,10.0,null
G2443,Z151,Z118,10.0,null
G2444,Z151,Z118,10.0,null
G2445,Z151,Z118,10.0,null
G2446,Z151,Z118,10.0,null
G178,Z197,Z193,2.5,null
G1644,Z197,Z193,2.5,null
G347,Z197,Z193,2.5,null
G539,Z197,Z193,2.5,null
G1864,Z136,Z84,10.0,null
G1589,Z197,Z193,2.5,null
G34,Z189,Z184,10.0,null
G1659,Z41,Z116,1.25,null
G473,Z197,Z193,2.5,null
G1748,Z96,Z135,10.0,null
G2454,Z189,Z184,10.0,null
G967,Z173,Z166,10.0,null
G2011,Z189,Z184,10.0,null
G2455,Z189,Z184,10.0,null
G644,Z41,Z116,10.0,null
G1904,Z189,Z184,10.0,null
G2456,Z189,Z184,10.0,null
G468,Z151,Z118,10.0,null
G2457,Z189,Z184,10.0,null
G981,Z196,Z144,10.0,null
G1483,Z189,Z184,10.0,null
G2459,Z96,Z135,10.0,null
G1744,Z151,Z118,10.0,null
G2461,Z136,Z84,10.0,null
G481,Z151,Z118,10.0,null
G2462,Z136,Z84,10.0,null
G2463,Z136,Z84,10.0,null
G343,Z151,Z118,10.0,null
G2465,Z136,Z84,10.0,null
G2466,Z136,Z84,10.0,null
G350,Z29,Z70,1.25,null
G1542,Z29,Z70,1.25,null
G819,Z23,Z144,10.0,null
G423,Z23,Z144,10.0,null
G2333,Z129,Z186,10.0,null
G2469,Z136,Z84,10.0,null
G2187,Z129,Z186,10.0,null
G2471,Z136,Z84,10.0,null
G1332,Z6,Z197,1.25,null
G2472,Z82,Z6,10.0,null
G2115,Z84,Z131,10.0,null
G2473,Z103,Z70,1.25,null
G1368,Z6,Z197,10.0,null
G2475,Z103,Z70,1.25,Z23
G1407,Z6,Z197,10.0,null
G2476,Z103,Z70,1.25,null
G2477,Z103,Z70,1.25,null
G2478,Z194,Z53,10.0,Z202
G2479,Z46,Z30,10.0,null
G2481,Z46,Z30,1.25,null
G1406,Z49,Z135,10.0,null
G76,Z49,Z135,10.0,null
G2029,Z49,Z135,10.0,null
G2489,Z46,Z30,1.25,null
G1781,Z162,Z207,10.0,null
G2490,Z18,Z111,10.0,null
G1882,Z49,Z135,10.0,null
G2492,Z18,Z111,10.0,null
G88,Z29,Z70,10.0,null
G2493,Z18,Z111,10.0,null
G2474,Z169,Z1,100.0,null
G2494,Z172,Z148,10.0,null
G2010,Z29,Z70,1.25,null
G2496,Z172,Z148,1.25,null
G89,Z29,Z70,10.0,null
G2497,Z6,Z144,10.0,null
G2499,Z6,Z144,10.0,Z44
G391,Z29,Z70,1.25,null
G2501,Z6,Z144,10.0,null
G2502,Z6,Z144,10.0,null
